dataset,split,missing_type,missing_rate,method,lambda,accuracy,balanced_accuracy,f1,roc_auc
magic,2,MNAR,0.25,pseudo_labeling,1.0,0.7868033648790747,0.7544215412500994,0.838671175651482,0.8341256869869498
magic,2,MNAR,0.25,kmeans_majority,1.0,0.7862776025236593,0.7514811717767291,0.8392963036173157,0.8261104928014101
magic,2,MNAR,0.25,naive,1.0,0.7896950578338591,0.7595322965526825,0.84,0.8322578901794866
magic,2,MNAR,0.30000000000000004,pseudo_labeling,1.0,0.788117770767613,0.7600650195212977,0.8378269617706238,0.83419546953858
magic,2,MNAR,0.30000000000000004,kmeans_majority,1.0,0.7849631966351209,0.7575671011199654,0.8350141185962081,0.8287111548745043
magic,2,MNAR,0.30000000000000004,naive,1.0,0.7902208201892744,0.7654421363081882,0.8380681818181818,0.8317394206682258
magic,2,MNAR,0.35000000000000003,pseudo_labeling,1.0,0.7891692954784437,0.7638671292705437,0.837454398054317,0.8354159218245375
magic,2,MNAR,0.35000000000000003,kmeans_majority,1.0,0.7849631966351209,0.760388097887994,0.833739837398374,0.8278256588363715
magic,2,MNAR,0.35000000000000003,naive,1.0,0.7868033648790747,0.7651116342657867,0.8339135777186156,0.8324514996418819
magic,2,MNAR,0.4,pseudo_labeling,1.0,0.7802313354363828,0.7597591640822376,0.8279835390946502,0.8372335345842326
magic,2,MNAR,0.4,kmeans_majority,1.0,0.7754994742376445,0.7625451211009371,0.8203618005889777,0.8361086992413598
magic,2,MNAR,0.4,naive,1.0,0.7791798107255521,0.7657563062640382,0.8236775818639799,0.8348163857745745
magic,2,MNAR,0.45,pseudo_labeling,1.0,0.7797055730809674,0.7639455232859921,0.8252710592160133,0.8375370144470666
magic,2,MNAR,0.45,kmeans_majority,1.0,0.7770767613038907,0.7673574446401655,0.8200339558573854,0.8357856208746633
magic,2,MNAR,0.45,naive,1.0,0.7757623554153522,0.7689891685601988,0.8173838578462856,0.8335510944873565
magic,2,MNAR,0.5,pseudo_labeling,1.0,0.7786540483701367,0.7706850330383264,0.8204690831556504,0.8388756516502535
magic,2,MNAR,0.5,kmeans_majority,1.0,0.7723449001051524,0.7647983551510213,0.814878153056862,0.8320221142390851
magic,2,MNAR,0.5,naive,1.0,0.7720820189274448,0.7742409737011834,0.8093248295579503,0.8381136855758575
magic,2,MNAR,0.55,pseudo_labeling,1.0,0.7689274447949527,0.771149161243424,0.8065155183799252,0.8392263460905736
magic,2,MNAR,0.55,kmeans_majority,1.0,0.7578864353312302,0.7610701852118005,0.7961938481965036,0.8292082441997336
magic,2,MNAR,0.55,naive,1.0,0.7584121976866456,0.7726220185033632,0.7897506291466484,0.8384602227577828
magic,2,MNAR,0.6000000000000001,pseudo_labeling,1.0,0.7549947423764458,0.7715491488904278,0.7850553505535055,0.8387737988195763
magic,2,MNAR,0.6000000000000001,kmeans_majority,1.0,0.6908517350157729,0.729963499271292,0.7036290322580645,0.795331042485993
magic,2,MNAR,0.6000000000000001,naive,1.0,0.7242376445846478,0.7531333850417092,0.7465571394056535,0.8367691094321066
magic,2,MNAR,0.65,pseudo_labeling,1.0,0.6382754994742377,0.6951613075646661,0.6256800870511425,0.8390597588077457
magic,2,MNAR,0.65,kmeans_majority,1.0,0.593322818086225,0.6692167487626217,0.5416296296296297,0.8229575092558388
magic,2,MNAR,0.65,naive,1.0,0.6416929547844374,0.6984612798892031,0.6297201847324096,0.8398196462529443
magic,2,MNAR,0.7000000000000001,pseudo_labeling,1.0,0.3685594111461619,0.5,0.0,0.8327416168884465
magic,2,MNAR,0.7000000000000001,kmeans_majority,1.0,0.3685594111461619,0.5,0.0,0.820461372536676
magic,2,MNAR,0.7000000000000001,naive,1.0,0.45215562565720296,0.5638192614095957,0.24273255813953487,0.8375670060969164
magic,2,MNAR,0.75,kmeans_majority,1.0,0.3685594111461619,0.5,0.0,0.6892805686179254
magic,2,MNAR,0.75,naive,1.0,0.3685594111461619,0.5,0.0,0.7425350486577401
magic,2,MNAR,0.8,kmeans_majority,1.0,0.3685594111461619,0.5,0.0,0.6892805686179254
magic,2,MNAR,0.8,naive,1.0,0.3685594111461619,0.5,0.0,0.7422669054912632
magic,2,MNAR,0.8500000000000001,kmeans_majority,1.0,0.3685594111461619,0.5,0.0,0.6892805686179254
magic,2,MNAR,0.8500000000000001,naive,1.0,0.3685594111461619,0.5,0.0,0.7423170895390314
magic,3,,,oracle,10.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MCAR,0.0,pseudo_labeling,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MCAR,0.0,kmeans_majority,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MCAR,0.0,naive,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MCAR,0.05,pseudo_labeling,1.0,0.786540483701367,0.7379101830698843,0.8462121212121212,0.8313955922831088
magic,3,MCAR,0.05,kmeans_majority,1.0,0.78732912723449,0.7379462059028183,0.8470410285498203,0.8325320049015684
magic,3,MCAR,0.05,naive,1.0,0.786540483701367,0.7377229874936113,0.8462703521393412,0.8308891174098043
magic,3,MCAR,0.1,pseudo_labeling,1.0,0.786540483701367,0.739033356527522,0.8458618071374335,0.8349827890909314
magic,3,MCAR,0.1,kmeans_majority,1.0,0.7886435331230284,0.7370702660763437,0.8487015430937147,0.8306351102544998
magic,3,MCAR,0.1,naive,1.0,0.7860147213459516,0.7367629943902905,0.8460083238743852,0.8311726817613625
magic,3,MCAR,0.15000000000000002,pseudo_labeling,1.0,0.786540483701367,0.7379101830698843,0.8462121212121212,0.831690240583262
magic,3,MCAR,0.15000000000000002,kmeans_majority,1.0,0.788117770767613,0.7288096454983775,0.8506300963676797,0.8242987863076288
magic,3,MCAR,0.15000000000000002,naive,1.0,0.7868033648790747,0.7379221906808624,0.8464887374597766,0.8309540816640704
magic,3,MCAR,0.2,pseudo_labeling,1.0,0.788906414300736,0.7415749675178729,0.8475991649269311,0.8331406984119164
magic,3,MCAR,0.2,kmeans_majority,1.0,0.7904837013669821,0.7352823635904604,0.8511671335200747,0.8262954364920534
magic,3,MCAR,0.2,naive,1.0,0.7894321766561514,0.7402886137059183,0.8485536018150879,0.8291172250718917
magic,3,MCAR,0.25,pseudo_labeling,1.0,0.7886435331230284,0.7411885687543489,0.847438330170778,0.833459054046565
magic,3,MCAR,0.25,kmeans_majority,1.0,0.7925867507886435,0.7423046608003843,0.8512723845428841,0.8259358239376343
magic,3,MCAR,0.25,naive,1.0,0.7883806519453207,0.7394918009569142,0.847682119205298,0.8297299211192326
magic,3,MCAR,0.30000000000000004,pseudo_labeling,1.0,0.788117770767613,0.7381694243120255,0.847809667673716,0.8299934727858274
magic,3,MCAR,0.30000000000000004,kmeans_majority,1.0,0.786540483701367,0.7193778210188613,0.8517707192405988,0.817251242325905
magic,3,MCAR,0.30000000000000004,naive,1.0,0.7883806519453207,0.7415509522959168,0.8470454113623409,0.8343208310498347
magic,3,MCAR,0.35000000000000003,pseudo_labeling,1.0,0.788117770767613,0.7391054021933903,0.8475217555807795,0.8305141104823366
magic,3,MCAR,0.35000000000000003,kmeans_majority,1.0,0.7878548895899053,0.7194378590737514,0.8530857454942654,0.8170637388621712
magic,3,MCAR,0.35000000000000003,naive,1.0,0.7894321766561514,0.7389782446720075,0.8489534225909863,0.8286258366841752
magic,3,MCAR,0.4,pseudo_labeling,1.0,0.7852260778128286,0.7326086688793512,0.8464574328133809,0.8304559197522122
magic,3,MCAR,0.4,kmeans_majority,1.0,0.7896950578338591,0.718024347740414,0.8553345388788427,0.8138090605122015
magic,3,MCAR,0.4,naive,1.0,0.7883806519453207,0.7391174098043682,0.8477973151824542,0.8344227417994174
magic,3,MCAR,0.45,pseudo_labeling,1.0,0.7868033648790747,0.734927061460495,0.8474129821260583,0.8302250041564807
magic,3,MCAR,0.45,kmeans_majority,1.0,0.7912723449001051,0.719032371287647,0.8566269411339834,0.8128299783863001
magic,3,MCAR,0.45,naive,1.0,0.7891692954784437,0.7376558680271188,0.8490779074143772,0.8283345751460927
magic,3,MCAR,0.5,pseudo_labeling,1.0,0.7849631966351209,0.7310990966581894,0.8466441694788152,0.8305064132958122
magic,3,MCAR,0.5,kmeans_majority,1.0,0.7870662460567823,0.7227713566137306,0.8513215859030837,0.812423566937813
magic,3,MCAR,0.5,naive,1.0,0.7868033648790747,0.7362374304944057,0.8470099981135635,0.8331293065758605
magic,3,MCAR,0.55,pseudo_labeling,1.0,0.7899579390115667,0.7410614112329661,0.8488745980707395,0.8292702451399965
magic,3,MCAR,0.55,kmeans_majority,1.0,0.7933753943217665,0.7299857755993029,0.8556738890929122,0.8088908662105827
magic,3,MCAR,0.55,naive,1.0,0.7899579390115667,0.7390022598939636,0.8495008476172538,0.8251473241500767
magic,3,MCAR,0.6000000000000001,pseudo_labeling,1.0,0.7899579390115667,0.7395638466227825,0.8493305676032434,0.8279250848229954
magic,3,MCAR,0.6000000000000001,kmeans_majority,1.0,0.788906414300736,0.7116236753141991,0.8563249239577742,0.8002549308176875
magic,3,MCAR,0.6000000000000001,naive,1.0,0.7910094637223974,0.7394246814904216,0.8504795937558773,0.823860970338122
magic,3,MCAR,0.65,pseudo_labeling,1.0,0.7868033648790747,0.7392325597147731,0.8460808502562156,0.8332524615602505
magic,3,MCAR,0.65,kmeans_majority,1.0,0.794689800210305,0.7285482490440094,0.8574036881504473,0.8023116190570023
magic,3,MCAR,0.65,naive,1.0,0.7920609884332281,0.7419062544258823,0.8508391476522723,0.8238446523026904
magic,3,MCAR,0.7000000000000001,pseudo_labeling,1.0,0.7904837013669821,0.7425829910651058,0.8489672162213379,0.8312548877134431
magic,3,MCAR,0.7000000000000001,kmeans_majority,1.0,0.7920609884332281,0.7243098702562238,0.8559460936077218,0.7982733671188507
magic,3,MCAR,0.7000000000000001,naive,1.0,0.7910094637223974,0.742419810710789,0.8495742667928098,0.829115377747126
magic,3,MCAR,0.75,pseudo_labeling,1.0,0.7868033648790747,0.7347398658842219,0.8474703780327252,0.8340982284155495
magic,3,MCAR,0.75,kmeans_majority,1.0,0.7915352260778128,0.7109949691188877,0.8590723298382797,0.7853775008159017
magic,3,MCAR,0.75,naive,1.0,0.7870662460567823,0.7373726115630215,0.8469387755102041,0.8349975676890583
magic,3,MCAR,0.8,pseudo_labeling,1.0,0.785751840168244,0.7331942708301262,0.8468333020109002,0.8314383886401843
magic,3,MCAR,0.8,kmeans_majority,1.0,0.7936382754994742,0.725130698227184,0.8572986729685512,0.7932129288102613
magic,3,MCAR,0.8,naive,1.0,0.7910094637223974,0.7439173753209727,0.8491174795976466,0.8345388153722052
magic,3,MCAR,0.8500000000000001,pseudo_labeling,1.0,0.7847003154574133,0.7310870890472114,0.8463702870005627,0.8313771190354502
magic,3,MCAR,0.8500000000000001,kmeans_majority,1.0,0.7894321766561514,0.7183867312819818,0.8549701249321021,0.7848054459134096
magic,3,MCAR,0.8500000000000001,naive,1.0,0.7849631966351209,0.7348430081836487,0.8454854552323385,0.8368895361367513
magic,3,MAR1,0.0,pseudo_labeling,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR1,0.0,kmeans_majority,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR1,0.0,naive,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR1,0.05,pseudo_labeling,1.0,0.78732912723449,0.7385077926316372,0.8468673102403937,0.8313096916814965
magic,3,MAR1,0.05,kmeans_majority,1.0,0.788906414300736,0.7363334913822299,0.8492018779342723,0.8290457951809456
magic,3,MAR1,0.05,naive,1.0,0.78732912723449,0.7381334014790915,0.8469831662568564,0.83081830329378
magic,3,MAR1,0.1,pseudo_labeling,1.0,0.7852260778128286,0.7363525804048104,0.8452944518083696,0.8324457964124954
magic,3,MAR1,0.1,kmeans_majority,1.0,0.788117770767613,0.7392925977696633,0.8474640423921271,0.8334427360111332
magic,3,MAR1,0.1,naive,1.0,0.7860147213459516,0.7376989722716554,0.8457164518574678,0.8320486215878371
magic,3,MAR1,0.15000000000000002,pseudo_labeling,1.0,0.7878548895899053,0.7394677857349582,0.8471301382837658,0.8311147989186992
magic,3,MAR1,0.15000000000000002,kmeans_majority,1.0,0.788906414300736,0.736146295805957,0.8492584944621738,0.8291766473518599
magic,3,MAR1,0.15000000000000002,naive,1.0,0.7886435331230284,0.7404397864492571,0.8476695718075028,0.83004796886642
magic,3,MAR1,0.2,pseudo_labeling,1.0,0.7870662460567823,0.7381213938681133,0.8467070401211204,0.8301862103363978
magic,3,MAR1,0.2,kmeans_majority,1.0,0.7870662460567823,0.7298847885121031,0.8492181682799702,0.822828623681472
magic,3,MAR1,0.2,naive,1.0,0.788117770767613,0.7419133358374848,0.8466514459665144,0.8330138487779948
magic,3,MAR1,0.25,pseudo_labeling,1.0,0.7868033648790747,0.7399813420198649,0.8458467971868466,0.8343938003780857
magic,3,MAR1,0.25,kmeans_majority,1.0,0.7915352260778128,0.7315864825089133,0.8533382652117625,0.8255303361515299
magic,3,MAR1,0.25,naive,1.0,0.7886435331230284,0.7413757643306218,0.8473804100227791,0.8298395290553396
magic,3,MAR1,0.30000000000000004,pseudo_labeling,1.0,0.7878548895899053,0.7366598520908638,0.8479939724995291,0.8289811388141406
magic,3,MAR1,0.30000000000000004,kmeans_majority,1.0,0.788117770767613,0.7269376897356479,0.8511816838995568,0.8184070518544062
magic,3,MAR1,0.30000000000000004,naive,1.0,0.7902208201892744,0.7403246365388523,0.8493771234428086,0.8257104503162004
magic,3,MAR1,0.35000000000000003,pseudo_labeling,1.0,0.7883806519453207,0.7376198451941847,0.8482563619227145,0.8292948761368746
magic,3,MAR1,0.35000000000000003,kmeans_majority,1.0,0.7910094637223974,0.7409222461006053,0.8500282965478212,0.8209902276519887
magic,3,MAR1,0.35000000000000003,naive,1.0,0.7894321766561514,0.7402886137059183,0.8485536018150879,0.8266886087797187
magic,3,MAR1,0.4,pseudo_labeling,1.0,0.788906414300736,0.7378310559924136,0.8487474100583914,0.8290380979944212
magic,3,MAR1,0.4,kmeans_majority,1.0,0.7928496319663512,0.7323953028688954,0.8544514222386406,0.8172256876666442
magic,3,MAR1,0.4,naive,1.0,0.7907465825446898,0.7414718252184461,0.8495842781557067,0.8252535453241132
magic,3,MAR1,0.45,pseudo_labeling,1.0,0.7894321766561514,0.7393526358245535,0.8488394036610681,0.8281720105666976
magic,3,MAR1,0.45,kmeans_majority,1.0,0.7894321766561514,0.7178251445531629,0.855127509495388,0.8116566192725236
magic,3,MAR1,0.45,naive,1.0,0.7928496319663512,0.7451246020554567,0.8507010231148162,0.8237218052057612
magic,3,MAR1,0.5,pseudo_labeling,1.0,0.7886435331230284,0.740252590872984,0.8477272727272728,0.8289432686564406
magic,3,MAR1,0.5,kmeans_majority,1.0,0.7896950578338591,0.7155908052488654,0.8560115190784737,0.8071799355899433
magic,3,MAR1,0.5,naive,1.0,0.7925867507886435,0.7456741811732975,0.8502562156006832,0.824881001496333
magic,3,MAR1,0.55,pseudo_labeling,1.0,0.7899579390115667,0.7391894554702365,0.8494441303938195,0.8266116369144751
magic,3,MAR1,0.55,kmeans_majority,1.0,0.7886435331230284,0.7258385314999661,0.8520426941479573,0.8093443844405993
magic,3,MAR1,0.55,naive,1.0,0.7952155625657203,0.7476662130458075,0.8524341731388521,0.8203809183667186
magic,3,MAR1,0.6000000000000001,pseudo_labeling,1.0,0.7894321766561514,0.7391654402482805,0.8488964346349746,0.8271510557461038
magic,3,MAR1,0.6000000000000001,kmeans_majority,1.0,0.7933753943217665,0.7399071411417699,0.852808988764045,0.8097015338953306
magic,3,MAR1,0.6000000000000001,naive,1.0,0.795478443743428,0.7495501764195152,0.8521474724439376,0.8200604075198432
magic,3,MAR1,0.65,pseudo_labeling,1.0,0.7920609884332281,0.7439654057648848,0.8502177617875403,0.8271325824984452
magic,3,MAR1,0.65,kmeans_majority,1.0,0.78732912723449,0.7199754305806142,0.8523991972267835,0.7994753597664981
magic,3,MAR1,0.65,naive,1.0,0.7975814931650894,0.7528285621039799,0.8533891850723534,0.82015400530798
magic,3,MAR1,0.7000000000000001,pseudo_labeling,1.0,0.7965299684542587,0.7527805316600675,0.8522900763358778,0.8251848864203156
magic,3,MAR1,0.7000000000000001,kmeans_majority,1.0,0.7941640378548895,0.7416279241611606,0.8531232414181205,0.8052753437563501
magic,3,MAR1,0.7000000000000001,naive,1.0,0.7975814931650894,0.756385278053166,0.8523206751054853,0.8199985221401873
magic,3,MAR1,0.75,pseudo_labeling,1.0,0.7970557308096741,0.7537405247633885,0.852559205500382,0.822416054483765
magic,3,MAR1,0.75,kmeans_majority,1.0,0.7878548895899053,0.7183146856161136,0.8534059945504087,0.7937006225484461
magic,3,MAR1,0.75,naive,1.0,0.7975814931650894,0.7597547984260793,0.8512939358825802,0.819067778345659
magic,3,MAR1,0.8,pseudo_labeling,1.0,0.7949526813880127,0.7543932461806561,0.8501152959262106,0.8225262781947943
magic,3,MAR1,0.8,kmeans_majority,1.0,0.7852260778128286,0.7488946840150987,0.8412667573343695,0.7933690277529757
magic,3,MAR1,0.8,naive,1.0,0.7975814931650894,0.7625627320701738,0.8504273504273504,0.8160781910995893
magic,3,MAR1,0.8500000000000001,pseudo_labeling,1.0,0.7949526813880127,0.7618810692315745,0.8477751756440282,0.8150178266839906
magic,3,MAR1,0.8500000000000001,kmeans_majority,1.0,0.7631440588853838,0.737403092421658,0.8200519273017776,0.7655904973614046
magic,3,MAR1,0.8500000000000001,naive,1.0,0.7904837013669821,0.7577458327432156,0.8441837732160313,0.813156954869856
magic,3,MAR2,0.0,pseudo_labeling,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR2,0.0,kmeans_majority,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR2,0.0,naive,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MAR2,0.05,pseudo_labeling,1.0,0.7870662460567823,0.7381213938681133,0.8467070401211204,0.8305569068394121
magic,3,MAR2,0.05,kmeans_majority,1.0,0.7899579390115667,0.7384406731651447,0.8496707431796802,0.8321456061380444
magic,3,MAR2,0.05,naive,1.0,0.786540483701367,0.7379101830698843,0.8462121212121212,0.8309956464713018
magic,3,MAR2,0.1,pseudo_labeling,1.0,0.7868033648790747,0.7379221906808624,0.8464887374597766,0.8349624685185072
magic,3,MAR2,0.1,kmeans_majority,1.0,0.7894321766561514,0.7387910490957346,0.8490103675777568,0.8335837484682599
magic,3,MAR2,0.1,naive,1.0,0.7886435331230284,0.7381934395339815,0.8483591097698981,0.830471622012722
magic,3,MAR2,0.15000000000000002,pseudo_labeling,1.0,0.7868033648790747,0.7386709729859542,0.8462559241706161,0.8360182146221913
magic,3,MAR2,0.15000000000000002,kmeans_majority,1.0,0.7875920084121977,0.7340271064120643,0.8485189351331084,0.8335289445002063
magic,3,MAR2,0.15000000000000002,naive,1.0,0.7907465825446898,0.7425949986760839,0.8492424242424242,0.8345689883433808
magic,3,MAR2,0.2,pseudo_labeling,1.0,0.785751840168244,0.7367509867793125,0.8457315918985425,0.8333987081042137
magic,3,MAR2,0.2,kmeans_majority,1.0,0.7841745531019979,0.7213289038590615,0.8487750967028919,0.8248643755734404
magic,3,MAR2,0.2,naive,1.0,0.7868033648790747,0.7381093862571353,0.8464306002651013,0.8354406177454017
magic,3,MAR2,0.25,pseudo_labeling,1.0,0.7878548895899053,0.7426501105315986,0.846139180171592,0.8335246340757526
magic,3,MAR2,0.25,kmeans_majority,1.0,0.7923238696109358,0.7342432434096688,0.8533778767631774,0.8188639568464934
magic,3,MAR2,0.25,naive,1.0,0.7878548895899053,0.7394677857349582,0.8471301382837658,0.8302982813721927
magic,3,MAR2,0.30000000000000004,pseudo_labeling,1.0,0.7870662460567823,0.7332543088850163,0.8482008995502249,0.8275793272043204
magic,3,MAR2,0.30000000000000004,kmeans_majority,1.0,0.7899579390115667,0.7294552855040426,0.8523378303455923,0.8177583329741313
magic,3,MAR2,0.30000000000000004,naive,1.0,0.7878548895899053,0.7360982653620449,0.8481655691439323,0.8274269229111375
magic,3,MAR2,0.35000000000000003,pseudo_labeling,1.0,0.7860147213459516,0.7405069059157496,0.844834159359512,0.8345809959543588
magic,3,MAR2,0.35000000000000003,kmeans_majority,1.0,0.7870662460567823,0.7149091424102663,0.8535791757049892,0.815485199849751
magic,3,MAR2,0.35000000000000003,naive,1.0,0.78732912723449,0.7388821837841832,0.8467512786512597,0.8324245521776878
magic,3,MAR2,0.4,pseudo_labeling,1.0,0.7936382754994742,0.7462837983460285,0.8511848341232228,0.8239828937726682
magic,3,MAR2,0.4,kmeans_majority,1.0,0.7931125131440588,0.7187420334119473,0.8585295703756965,0.7964038744558088
magic,3,MAR2,0.4,naive,1.0,0.7925867507886435,0.7445510077156599,0.8505964779397841,0.8268173057384064
magic,3,MAR2,0.45,pseudo_labeling,1.0,0.7862776025236593,0.7410805002555466,0.8449361052832348,0.8335529597221623
magic,3,MAR2,0.45,kmeans_majority,1.0,0.7868033648790747,0.7212617843925688,0.8514924006592199,0.8141274161468501
magic,3,MAR2,0.45,naive,1.0,0.7844374342797056,0.7353805796905115,0.844755774327906,0.8314386965276452
magic,3,MAR2,0.5,pseudo_labeling,1.0,0.7902208201892744,0.7395758542337605,0.8496042216358839,0.8279374003214346
magic,3,MAR2,0.5,kmeans_majority,1.0,0.7925867507886435,0.7374375758172873,0.8527160724285981,0.8096732082489209
magic,3,MAR2,0.5,naive,1.0,0.7931125131440588,0.7449494140901618,0.8510316108271815,0.8243055598317703
magic,3,MAR2,0.55,pseudo_labeling,1.0,0.78732912723449,0.744872442224918,0.8448705656759348,0.8331945787175872
magic,3,MAR2,0.55,kmeans_majority,1.0,0.7965299684542587,0.7441695351515114,0.8548387096774194,0.8115497823235651
magic,3,MAR2,0.55,naive,1.0,0.7868033648790747,0.7416661022063216,0.845317566278848,0.8323358805889272
magic,3,MAR2,0.6000000000000001,pseudo_labeling,1.0,0.7747108307045215,0.7521582911014366,0.8281531983156206,0.8343429989470249
magic,3,MAR2,0.6000000000000001,kmeans_majority,1.0,0.7715562565720294,0.7334818377186771,0.8312293649252283,0.8091257843433068
magic,3,MAR2,0.6000000000000001,naive,1.0,0.7749737118822292,0.7469288225767717,0.8303606817281015,0.8334556672844942
magic,3,MAR2,0.65,pseudo_labeling,1.0,0.7765509989484752,0.7494344107341884,0.8312822548630409,0.8321711607973055
magic,3,MAR2,0.65,kmeans_majority,1.0,0.7925867507886435,0.7256442545120907,0.8561006748130585,0.7997801683528637
magic,3,MAR2,0.65,naive,1.0,0.7791798107255521,0.7473081399286933,0.8350353495679497,0.8310744656613115
magic,3,MAR2,0.7000000000000001,pseudo_labeling,1.0,0.7639327024185069,0.7675776030345388,0.8086919471665956,0.8318109324679643
magic,3,MAR2,0.7000000000000001,kmeans_majority,1.0,0.7381703470031545,0.7484300818364871,0.7831010452961672,0.7730733942129474
magic,3,MAR2,0.7000000000000001,naive,1.0,0.7699789695057834,0.7609275417649342,0.8191027496382055,0.8270762390930866
magic,3,MAR2,0.75,pseudo_labeling,1.0,0.7910094637223974,0.7397990726429675,0.8503670242800677,0.8207897929148938
magic,3,MAR2,0.75,kmeans_majority,1.0,0.7931125131440588,0.7221115537848606,0.8576081056631084,0.7882756454860621
magic,3,MAR2,0.75,naive,1.0,0.7933753943217665,0.7427150747858643,0.8519774011299435,0.8199988300276483
magic,3,MAR2,0.8,pseudo_labeling,1.0,0.7860147213459516,0.7562313343226784,0.8397006695549429,0.8302967419348879
magic,3,MAR2,0.8,kmeans_majority,1.0,0.6516824395373291,0.6806458863156339,0.6909260555166783,0.7072119558858847
magic,3,MAR2,0.8,naive,1.0,0.7886435331230284,0.7460556537374459,0.8459179762361058,0.8260906913305048
magic,3,MAR2,0.8500000000000001,pseudo_labeling,1.0,0.7820715036803365,0.7444450944290842,0.8392476245879388,0.8352303306095555
magic,3,MAR2,0.8500000000000001,kmeans_majority,1.0,0.7841745531019979,0.7359301588083523,0.8443011568367154,0.8111692334217997
magic,3,MAR2,0.8500000000000001,naive,1.0,0.7847003154574133,0.7357669784540355,0.8449157356561258,0.8322031810932469
magic,3,MNAR,0.0,pseudo_labeling,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MNAR,0.0,kmeans_majority,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MNAR,0.0,naive,1.0,0.7870662460567823,0.7377470027155675,0.846822995461422,0.8315692408110987
magic,3,MNAR,0.05,pseudo_labeling,1.0,0.7870662460567823,0.7401805452071158,0.8460661345496009,0.8320344587646323
magic,3,MNAR,0.05,kmeans_majority,1.0,0.7878548895899053,0.7387190034298663,0.847361452619633,0.8300245694193857
magic,3,MNAR,0.05,naive,1.0,0.7868033648790747,0.7401685375961379,0.8457881726563986,0.8317903040080791
magic,3,MNAR,0.1,pseudo_labeling,1.0,0.7886435331230284,0.7439965023984433,0.8465648854961833,0.8326674753843974
magic,3,MNAR,0.1,kmeans_majority,1.0,0.788906414300736,0.7434469232806025,0.847018479710421,0.8296708067267252
magic,3,MNAR,0.1,naive,1.0,0.788906414300736,0.745506074619605,0.8463745934570499,0.8318448000886718
magic,3,MNAR,0.15000000000000002,pseudo_labeling,1.0,0.7883806519453207,0.745482059397649,0.8458149779735683,0.8337607837583207
magic,3,MNAR,0.15000000000000002,kmeans_majority,1.0,0.788906414300736,0.7436341188568754,0.8469601677148847,0.8286827958644557
magic,3,MNAR,0.15000000000000002,naive,1.0,0.7891692954784437,0.7487004070272234,0.8456505003849115,0.8326908748314316
magic,3,MNAR,0.2,pseudo_labeling,1.0,0.7878548895899053,0.7465812176333306,0.8448971747068998,0.8339264272123252
magic,3,MNAR,0.2,kmeans_majority,1.0,0.7902208201892744,0.7459405038270411,0.847651775486827,0.8276489097705007
magic,3,MNAR,0.2,naive,1.0,0.7896950578338591,0.7515323558932738,0.8453209590100541,0.8321037334433519
magic,3,MNAR,0.25,pseudo_labeling,1.0,0.788906414300736,0.7535554843993424,0.8438047072553978,0.8352789768283897
magic,3,MNAR,0.25,kmeans_majority,1.0,0.7894321766561514,0.7532051084687525,0.844496214327315,0.8306809854861852
magic,3,MNAR,0.25,naive,1.0,0.7912723449001051,0.7592794201863335,0.8445575567736884,0.8332398381743504
magic,3,MNAR,0.30000000000000004,pseudo_labeling,1.0,0.7891692954784437,0.7569370123832337,0.8429913860610807,0.8358344058079891
magic,3,MNAR,0.30000000000000004,kmeans_majority,1.0,0.7891692954784437,0.7560010345018688,0.8432981633450567,0.8309125168568383
magic,3,MNAR,0.30000000000000004,naive,1.0,0.7907465825446898,0.7631865120661097,0.8426877470355731,0.8339833863926058
magic,3,MNAR,0.35000000000000003,pseudo_labeling,1.0,0.786540483701367,0.7579401097310912,0.8397157520726412,0.8376333922424675
magic,3,MNAR,0.35000000000000003,kmeans_majority,1.0,0.7844374342797056,0.7572824621144478,0.8375594294770206,0.8271790735050524
magic,3,MNAR,0.35000000000000003,naive,1.0,0.7854889589905363,0.7621975775414571,0.8370607028753994,0.836382753375986
magic,3,MNAR,0.4,pseudo_labeling,1.0,0.7844374342797056,0.7602775913348153,0.8365231259968102,0.8374600516019385
magic,3,MNAR,0.4,kmeans_majority,1.0,0.7833859095688749,0.7589191918569924,0.835791151853328,0.827059613170194
magic,3,MNAR,0.4,naive,1.0,0.7812828601472135,0.764064607104811,0.83151073309032,0.8336788856937012
magic,3,MNAR,0.45,pseudo_labeling,1.0,0.7823343848580442,0.7648614198538151,0.8324564953460137,0.8396891568193994
